Date, Close/Last, Volume, Open, High, Low
06/04/2019, $84.26, 776663, $81.95, $84.33, $81.43
06/03/2019, $80.86, 1287254, $84.27, $84.62, $80.46
05/31/2019, $84.06, 816955, $84.05, $84.8, $83.425
05/30/2019, $85.44, 426804, $84.98, $85.6656, $84.785
05/29/2019, $84.63, 630082, $85.97, $86.04, $84.45
05/28/2019, $86.4, 1397051, $85.74, $87.19, $85.41
05/24/2019, $85.44, 738087, $84.55, $85.95, $84.55
05/23/2019, $84.77, 1145368, $84.83, $85.72, $84.45
05/22/2019, $86.52, 598936, $84.82, $86.86, $84.82
05/21/2019, $85.33, 1375313, $84.87, $85.78, $84.5
05/20/2019, $83.85, 836580, $85.64, $86.01, $83.39
05/17/2019, $86.84, 579993, $87.81, $88.7, $86.76
05/16/2019, $88.55, 787548, $87.24, $90.24, $87.06
05/15/2019, $87.07, 768465, $84.68, $87.53, $84.05
05/14/2019, $85.46, 502645, $84.62, $86.12, $84.35
05/13/2019, $83.93, 806055, $85.25, $86.13, $83.6
05/10/2019, $87.56, 1283124, $86.12, $87.91, $84.95
05/09/2019, $86.33, 1514646, $85.25, $86.9, $84.11
05/08/2019, $86.48, 892077, $86.07, $87.58, $86.07
05/07/2019, $86.37, 1265804, $87.08, $87.6, $85.19
05/06/2019, $88.29, 750470, $86.2, $88.65, $85.9436
05/03/2019, $88.42, 1014456, $88.45, $89.24, $88.05
05/02/2019, $87.87, 1628779, $87.91, $88.38, $86.72
05/01/2019, $87.93, 2508409, $90.74, $90.74, $87.64
04/30/2019, $90.47, 1081793, $90.7, $91.54, $89.86
04/29/2019, $90.99, 1381204, $92.18, $93.24, $90.55
04/26/2019, $92.18, 1569462, $91, $92.44, $90.72
04/25/2019, $90.83, 6236062, $92, $93.04, $89.77
04/24/2019, $101.89, 1521277, $100.56, $102.47, $100.22
04/23/2019, $100.82, 1190780, $99.91, $101.54, $99.39
04/22/2019, $99.48, 1177598, $97.19, $99.74, $97.19
04/18/2019, $97.6, 1043357, $96.52, $97.66, $95.64
04/17/2019, $96.23, 725540, $98.11, $98.11, $95.86
04/16/2019, $97.33, 845189, $98.47, $98.47, $96.91
04/15/2019, $97.99, 703486, $98.47, $99.26, $97.85
04/12/2019, $98.59, 1192750, $98.16, $99.61, $97.68
04/11/2019, $97.07, 832452, $95.57, $97.16, $95.44
04/10/2019, $95.18, 1040405, $94.43, $95.88, $94.22
04/09/2019, $94.1, 1119473, $93.75, $94.85, $93.75
04/08/2019, $94.27, 1049271, $94.29, $94.39, $92.87
04/05/2019, $94.16, 732858, $93.86, $94.48, $93.63
04/04/2019, $93.69, 837698, $95.4, $95.4756, $92.39
04/03/2019, $95.21, 951371, $95.33, $96.03, $94.83
04/02/2019, $95.01, 978295, $94.97, $95.63, $94.37
04/01/2019, $94.96, 930315, $93.2, $94.98, $92.695
03/29/2019, $92.18, 867058, $91.27, $92.39, $90.98
03/28/2019, $90.38, 712448, $90.4, $91.145, $89.46
03/27/2019, $90.04, 1411388, $92.84, $92.84, $89.28
03/26/2019, $92.72, 816157, $92.8, $93.715, $92.01
03/25/2019, $92.01, 1130449, $92.73, $93.43, $91.85
03/22/2019, $93.12, 1846971, $94.26, $94.93, $92.69
03/21/2019, $94.96, 735429, $92.57, $94.99, $92.44
03/20/2019, $92.98, 761548, $92.44, $93.89, $91.95
03/19/2019, $92.6, 779351, $92.41, $92.82, $91.35
03/18/2019, $91.83, 894233, $91.47, $92.07, $90.95
03/15/2019, $91.2, 1082697, $91.56, $92.1, $90.925
03/14/2019, $91.66, 1297241, $91.02, $91.99, $90.78
03/13/2019, $91.26, 947985, $90.71, $92.29, $90.45
03/12/2019, $90.2, 1207620, $90.53, $90.77, $89.78
03/11/2019, $90.42, 790251, $89, $90.73, $88.17
03/08/2019, $88.46, 1005543, $88.45, $88.77, $87.846
03/07/2019, $89.64, 875671, $89.83, $90.45, $88.98
03/06/2019, $89.96, 842570, $90.5, $91.3, $89.68
03/05/2019, $90.61, 1112838, $91.38, $92, $90.59
03/04/2019, $91.27, 1317403, $94, $94.075, $90.47
03/01/2019, $93.62, 1182277, $93.73, $94.02, $92.61
02/28/2019, $92.82, 746902, $93.56, $93.93, $92.73
02/27/2019, $93.53, 666016, $92.75, $93.79, $92.38
02/26/2019, $93.1, 715435, $93.04, $93.45, $92.32
02/25/2019, $93.2, 819710, $93.67, $94.47, $92.98
02/22/2019, $92.98, 679008, $92.24, $93, $92
02/21/2019, $91.7, 825109, $91.8, $92.33, $90.74
02/20/2019, $91.83, 981932, $92.58, $93.035, $90.92
02/19/2019, $92.62, 1443272, $91.28, $93.3, $90.99
02/15/2019, $91.93, 1340108, $91.18, $92, $90.75
02/14/2019, $90.99, 1907097, $89.98, $91.27, $89.75
02/13/2019, $90.35, 1254336, $89.66, $90.695, $89.25
02/12/2019, $89, 1088769, $88.54, $89.3, $87.51
02/11/2019, $87.81, 1109481, $87.84, $88.45, $87.025
02/08/2019, $87.26, 950333, $85.53, $87.31, $85.435
02/07/2019, $86.46, 779261, $86.04, $86.75, $85.18
02/06/2019, $86.89, 875049, $87.58, $87.88, $85.98
02/05/2019, $87.72, 1449895, $89.47, $91.47, $86.5
02/04/2019, $86.67, 1216678, $84.79, $86.975, $84.79
02/01/2019, $84.8, 1018951, $84.67, $85.77, $84.24
01/31/2019, $84.79, 1404236, $85.23, $85.565, $84.12
01/30/2019, $85.23, 1834593, $82.59, $85.335, $82.26
01/29/2019, $82.22, 1621178, $81.33, $82.63, $80.57
01/28/2019, $81.43, 1421848, $80.44, $81.79, $80.05
01/25/2019, $81.45, 2264345, $80.43, $83.36, $79.9
01/24/2019, $79.75, 5404520, $79.31, $80.44, $77.26
01/23/2019, $84.64, 2421345, $86.27, $87.16, $84.22
01/22/2019, $85.81, 1446905, $87, $87.965, $85.77
01/18/2019, $87.68, 1580136, $88.25, $89.33, $87.65
01/17/2019, $87.55, 901026, $86.68, $88.64, $86.68
01/16/2019, $87.42, 574712, $86.82, $87.97, $86.62
01/15/2019, $86.34, 665597, $85.58, $87.1133, $85.02
01/14/2019, $85, 838355, $85.37, $85.82, $84.41
01/11/2019, $86.41, 449416, $86.26, $86.99, $85.07
01/10/2019, $86.67, 705907, $84.97, $86.81, $84.895
01/09/2019, $85.71, 715696, $84.67, $86.37, $84.01
01/08/2019, $84.1, 1191560, $83.92, $84.89, $82.88
01/07/2019, $82.51, 951040, $81.99, $83.29, $81.61
01/04/2019, $81.59, 1348090, $79.93, $82.09, $78.74
01/03/2019, $78.16, 1433783, $80.78, $81.47, $77.93
01/02/2019, $81.92, 1133960, $80.88, $82.345, $80.845
12/31/2018, $82.9, 1177121, $83.28, $83.75, $82.16
12/28/2018, $82.34, 933955, $83.77, $84.29, $81.43
12/27/2018, $82.85, 956525, $79.71, $83.02, $79.42
12/26/2018, $81.19, 931993, $77.75, $81.36, $77.09
12/24/2018, $76.71, 652614, $77.83, $79.14, $76.67
12/21/2018, $78.98, 2178566, $82.29, $82.33, $78.54
12/20/2018, $81.55, 1188027, $83.25, $84.73, $80.27
12/19/2018, $83.9, 935937, $83.89, $85.86, $82.38
12/18/2018, $83.53, 987027, $83.61, $84.17, $82.83
12/17/2018, $82.34, 1085963, $84.79, $85.14, $81.43
12/14/2018, $85.02, 918650, $85.2, $87.02, $84.5
12/13/2018, $86.78, 908826, $88.1, $88.445, $86.26
12/12/2018, $86.95, 2041039, $87.3, $88.55, $86.6
12/11/2018, $85.68, 952993, $87.16, $87.65, $84.88
12/10/2018, $85.32, 866418, $83.68, $86.145, $83.015
12/07/2018, $83.78, 830161, $86.99, $87.76, $82.99
12/06/2018, $87.52, 1277866, $85.02, $87.58, $84.206
12/04/2018, $87.37, 1642924, $89.42, $89.98, $85.89
12/03/2018, $90.35, 2550123, $88.81, $91.28, $86.91
11/30/2018, $86.49, 6955537, $87.93, $89.045, $86.49
11/29/2018, $87.53, 1562101, $89.08, $89.45, $87.4
11/28/2018, $88.92, 1548959, $85.48, $88.92, $84.33
11/27/2018, $84.9, 988620, $84.14, $85.23, $83.33
11/26/2018, $84.82, 1304514, $85.42, $85.575, $84.17
11/23/2018, $83.92, 381136, $83.41, $85.76, $83.06
11/21/2018, $84.72, 1417676, $83.42, $85.48, $81.6
11/20/2018, $81.35, 1735390, $79.9, $83.19, $78.48
11/19/2018, $82.66, 1672683, $86.51, $87.41, $81.92
11/16/2018, $87.1, 1348249, $88.08, $89.45, $87.01
11/15/2018, $89.4, 1507709, $84.72, $89.67, $84.72
11/14/2018, $85.17, 1559762, $86.71, $88.21, $84.45
11/13/2018, $85.21, 919979, $84.75, $86.445, $83.01
11/12/2018, $84.11, 1120062, $84.51, $85.07, $81.875
11/09/2018, $85.01, 939015, $86.77, $87.165, $83.9
11/08/2018, $87.41, 685709, $87.94, $89.25, $86.93
11/07/2018, $87.98, 796196, $85.16, $88.305, $85.16
11/06/2018, $84.14, 951482, $83.93, $85.83, $83.25
11/05/2018, $84.22, 1169932, $86.6, $86.77, $83.47
11/02/2018, $86.56, 1738517, $86.54, $88.76, $86.28
11/01/2018, $86.55, 1986944, $82.57, $86.84, $82.34
10/31/2018, $82.41, 1370594, $80.07, $84.04, $79.3347
10/30/2018, $78.94, 1604181, $78.8, $80.29, $77.33
10/29/2018, $79.05, 1960991, $81.25, $82.97, $77.49
10/26/2018, $79.98, 2787404, $80.55, $82.06, $79.145
10/25/2018, $83.06, 3930951, $78.75, $84.78, $77.75
10/24/2018, $84.6, 3039392, $89.92, $91.1966, $84.291
10/23/2018, $90.76, 1925662, $90.86, $92.34, $88.54
10/22/2018, $92.39, 1762528, $92.63, $93.715, $91.36
10/19/2018, $92.32, 1218947, $95.58, $96.08, $91.97
10/18/2018, $94.53, 1553299, $96.8, $97.62, $93.52
10/17/2018, $97.56, 1104582, $98.89, $98.89, $96.44
10/16/2018, $98.97, 1196071, $95.79, $99.27, $95.625
10/15/2018, $94.63, 1412179, $94.86, $96.04, $91.49
10/12/2018, $94.76, 1274834, $92.98, $95.01, $92.73
10/11/2018, $90.83, 1764014, $90.79, $92.89, $90.49
10/10/2018, $91.25, 2778400, $98.58, $98.84, $91.19
10/09/2018, $99.25, 933661, $98.18, $100.675, $97.7828
10/08/2018, $98.53, 1364489, $99.8, $100.66, $97.3
10/05/2018, $100.35, 1051922, $101.01, $102.48, $98.66
10/04/2018, $101, 1273769, $103.39, $104.05, $100.02
10/03/2018, $104, 795402, $104.67, $104.69, $103.165
10/02/2018, $103.95, 784192, $105.92, $105.99, $103.48
10/01/2018, $105.87, 961313, $106.98, $107.44, $105.5
09/28/2018, $106.19, 631289, $105.92, $107.39, $105.92
09/27/2018, $106.14, 666473, $105.34, $106.6, $105.27
09/26/2018, $105.17, 665640, $105.4, $105.885, $104.23
09/25/2018, $104.97, 1022203, $103.97, $105.45, $103.61
09/24/2018, $103.45, 1000483, $102.46, $103.84, $101.61
09/21/2018, $103.06, 3253946, $103.66, $104.92, $103.03
09/20/2018, $103.06, 1010480, $102.5, $104.1, $101.89
09/19/2018, $102.31, 837006, $103.77, $103.89, $101.66
09/18/2018, $103.68, 1349785, $101.3, $104.32, $101.2
09/17/2018, $101.29, 1184902, $105.5, $105.5, $101.15
09/14/2018, $105.67, 1121944, $106.28, $107.31, $104.89
09/13/2018, $105.78, 1039235, $105.1, $106.45, $104.71
09/12/2018, $104.89, 1818335, $102.5, $105.25, $102.475
09/11/2018, $102.87, 1112090, $100.18, $102.92, $99.95
09/10/2018, $100.33, 1293318, $99.3, $100.44, $98.8557
09/07/2018, $98.9, 1668457, $97.39, $99.62, $96.95
09/06/2018, $98.09, 658221, $96.67, $98.32, $96.2131
09/05/2018, $96.77, 856909, $100.51, $100.62, $96.49
09/04/2018, $100.78, 820334, $99.67, $101.12, $99
08/31/2018, $99.94, 560722, $98.5, $99.97, $98.305
08/30/2018, $98.7, 975412, $98.16, $99.12, $98.09
08/29/2018, $98.63, 682466, $97.95, $98.73, $97.77
08/28/2018, $97.62, 639938, $98.06, $98.55, $97.39
08/27/2018, $97.75, 868549, $97.81, $98.77, $97.25
08/24/2018, $97.2, 707162, $96.48, $97.68, $96.3115
08/23/2018, $95.65, 826531, $94.98, $96.89, $94.98
08/22/2018, $95.16, 569263, $93.65, $95.495, $93.65
08/21/2018, $93.99, 701155, $92.21, $94.43, $92.21
08/20/2018, $92.07, 666573, $92.28, $92.36, $91.4965
08/17/2018, $92.31, 677061, $91.92, $92.64, $91.06
08/16/2018, $91.91, 813205, $92.58, $92.85, $90.91
08/15/2018, $92.1, 825329, $94.06, $94.8, $91.08
08/14/2018, $94.46, 680954, $93.38, $94.8625, $93.23
08/13/2018, $92.97, 758287, $94.28, $95.45, $92.82
08/10/2018, $94.3, 718389, $93.43, $95.07, $93.1
08/09/2018, $93.7, 805790, $93.26, $94.72, $93.24
08/08/2018, $93.43, 668486, $93.34, $93.98, $92.98
08/07/2018, $93.02, 779843, $93.3, $93.99, $92.65
08/06/2018, $92.78, 943460, $92.34, $93.36, $92.29
08/03/2018, $92.5, 639828, $93.25, $93.27, $91.89
08/02/2018, $93.2, 719322, $91.71, $93.54, $91.501
08/01/2018, $92.52, 1340669, $92.06, $93.92, $92.06
07/31/2018, $91.91, 1257421, $91.57, $93.38, $90.65
07/30/2018, $91.37, 1481145, $94.98, $95.3444, $90.46
07/27/2018, $95.09, 1063434, $99.3, $99.715, $93.98
07/26/2018, $98.83, 929621, $98.49, $99.86, $97.95
07/25/2018, $99.27, 1173065, $95.99, $99.57, $95.79
07/24/2018, $95.79, 1178766, $97.77, $98.305, $95
07/23/2018, $97.14, 1155358, $96.03, $97.36, $95.31
07/20/2018, $96.54, 1144186, $97.29, $98.06, $96.335
07/19/2018, $97.03, 1801744, $95.6, $99.6, $95
07/18/2018, $98.51, 1127748, $98.88, $99.21, $98.08
07/17/2018, $98.9, 762083, $97.78, $99.48, $97.22
07/16/2018, $98.15, 600569, $98.77, $99.19, $97.67
07/13/2018, $98.84, 477716, $99.7, $99.87, $98.2025
07/12/2018, $99.61, 954777, $97.44, $99.8, $97.15
07/11/2018, $97.05, 729605, $95.99, $97.715, $95.785
07/10/2018, $97.01, 841467, $97.56, $98.74, $96.43
07/09/2018, $97.07, 804975, $96.94, $97.36, $95.64
07/06/2018, $96.21, 418096, $94.98, $96.54, $94.75
07/05/2018, $94.75, 851386, $94.79, $94.86, $93.75
07/03/2018, $94.03, 366419, $94.4, $94.92, $93.52
07/02/2018, $93.9, 618801, $93.95, $94.07, $92.41
06/29/2018, $93.81, 900122, $93.65, $94.56, $93.43
06/28/2018, $93.54, 854940, $90.8, $93.83, $90.8
06/27/2018, $91.21, 735408, $93.62, $94.35, $91.16
06/26/2018, $93.39, 1076707, $93.17, $94.09, $92.57
06/25/2018, $92.73, 1211265, $96.08, $96.3, $92.09
06/22/2018, $96.83, 1153599, $99.25, $99.73, $96.73
06/21/2018, $99.22, 962895, $99.93, $100.09, $98.52
06/20/2018, $99.99, 1191787, $98.72, $100.79, $97.99
06/19/2018, $97.8, 1385795, $97.13, $98.1899, $96.21
06/18/2018, $97.8, 2257162, $94.56, $99.1, $94
06/15/2018, $94.89, 1326126, $94.63, $95.75, $93.57
06/14/2018, $95.33, 530577, $95.12, $95.75, $94.93
06/13/2018, $94.47, 927784, $93.51, $95.02, $93.32
06/12/2018, $93.52, 1147854, $91.88, $94.36, $91.88
06/11/2018, $91.85, 2304297, $93.12, $95.88, $91.39
06/08/2018, $86.99, 1094615, $86.42, $87.08, $86
06/07/2018, $86.46, 1076432, $89.44, $89.45, $85.21
06/06/2018, $89.24, 947774, $88.46, $89.29, $87.775
06/05/2018, $88.29, 805307, $88.4, $89.07, $87.95
06/04/2018, $88.16, 589885, $87.42, $88.46, $87.09
06/01/2018, $87.05, 827594, $86.53, $87.42, $86.13
05/31/2018, $86.24, 712376, $85.96, $86.82, $85.78
05/30/2018, $86.01, 1021111, $85.56, $86.25, $85.13
05/29/2018, $84.97, 775797, $85.13, $85.72, $84.36
05/25/2018, $85.67, 655654, $85.84, $86.25, $85.256
05/24/2018, $85.84, 759516, $85.34, $86.11, $84.7
05/23/2018, $85.36, 804607, $83.22, $85.4, $83.22
05/22/2018, $84.79, 762690, $84.86, $85.22, $84.44
05/21/2018, $84.79, 738274, $84.55, $85.18, $84.08
05/18/2018, $84.15, 968228, $84.19, $84.64, $83.92
05/17/2018, $84.18, 1073866, $84.33, $84.83, $83.38
05/16/2018, $84.4, 1093292, $84.49, $84.715, $84
05/15/2018, $84.65, 1289520, $85.74, $86.34, $84.385
05/14/2018, $86.35, 687743, $88.11, $88.71, $86.175
05/11/2018, $88.05, 638210, $87.41, $88.515, $87.11
05/10/2018, $87.62, 1353087, $87.57, $88.09, $87.04
05/09/2018, $87.18, 858690, $87.14, $87.65, $86.44
05/08/2018, $86.79, 558370, $86.2, $86.91, $86.2
05/07/2018, $86.51, 526919, $85.32, $86.8, $85.32
05/04/2018, $85.08, 676590, $83.49, $85.77, $83.38
05/03/2018, $83.86, 866453, $83.53, $84.54, $82.41
05/02/2018, $83.51, 890611, $82.99, $84.28, $82.64
05/01/2018, $82.83, 1079878, $82.43, $83.24, $81.65
04/30/2018, $82.35, 853838, $83.01, $83.86, $82.05
04/27/2018, $83.03, 743401, $83.2, $83.71, $82.29
04/26/2018, $82.73, 908645, $82.67, $83.635, $82.12
04/25/2018, $82.15, 1059616, $82.92, $83.2, $80.85
04/24/2018, $83.2, 1143877, $85.58, $86.18, $82.49
04/23/2018, $84.96, 1155175, $84.57, $85.72, $83.69
04/20/2018, $84.05, 1126752, $84.75, $84.91, $83.62
04/19/2018, $84.92, 2906411, $82.005, $86.49, $81.33
04/18/2018, $83.56, 1585847, $83.12, $83.81, $81.86
04/17/2018, $83.12, 854032, $81.86, $83.47, $81.7
04/16/2018, $81.43, 740242, $81.27, $81.824, $80.66
04/13/2018, $80.45, 778039, $81.82, $81.97, $79.44
04/12/2018, $81.41, 832221, $80, $81.92, $79.87
04/11/2018, $79.64, 725124, $79.22, $80.46, $79.03
04/10/2018, $79.92, 684912, $78.98, $80.34, $78.241
04/09/2018, $77.92, 641483, $77.44, $78.64, $77.27
04/06/2018, $76.94, 1068028, $77.9, $78.37, $75.45
04/05/2018, $78.74, 1726924, $78.69, $79.86, $77.88
04/04/2018, $77.94, 1905343, $76.28, $78.36, $74.77
04/03/2018, $77.55, 1654716, $77.15, $78.41, $76.1588
04/02/2018, $76.71, 1034656, $77.62, $78.2, $75.995
03/29/2018, $78.01, 1131682, $77.61, $78.95, $76.4
03/28/2018, $77.04, 1492569, $78.63, $78.71, $76.47
03/27/2018, $78.79, 1464823, $80.16, $81.32, $78.52
03/26/2018, $79.85, 797082, $78.74, $79.91, $77.96
03/23/2018, $77.56, 813427, $78.85, $79.64, $77.54
03/22/2018, $78.92, 1020638, $79, $80.3, $78.14
03/21/2018, $80.1, 667376, $79.53, $80.64, $79.4
03/20/2018, $79.64, 604643, $79.15, $80.23, $78.317
03/19/2018, $79.21, 697205, $79.61, $80.28, $78.2
03/16/2018, $80.38, 969750, $80.34, $80.6, $79.52
03/15/2018, $80.17, 529195, $79.81, $80.22, $79.3
03/14/2018, $79.69, 600200, $80.17, $80.35, $79.165
03/13/2018, $79.48, 843127, $80.66, $80.82, $78.58
03/12/2018, $80.4, 933555, $80.79, $81.49, $80.22
03/09/2018, $80.72, 1018815, $80.97, $81.72, $80.13
03/08/2018, $80.3, 667340, $79.75, $80.34, $79.07
03/07/2018, $79.63, 1045437, $77.81, $79.87, $77.62
03/06/2018, $78.07, 1015296, $77.36, $78.16, $77.13
03/05/2018, $77.22, 681520, $75.04, $77.49, $74.8
03/02/2018, $75.3, 746337, $73.35, $75.47, $72.92
03/01/2018, $73.89, 964780, $73.96, $74.76, $72.45
02/28/2018, $73.76, 658334, $74.94, $75.57, $73.74
02/27/2018, $74.72, 439568, $75.22, $75.56, $74.655
02/26/2018, $75.28, 502385, $75, $75.745, $74.26
02/23/2018, $74.82, 443268, $73.55, $74.84, $73.38
02/22/2018, $73.25, 556880, $72.88, $73.68, $72.58
02/21/2018, $72.81, 508817, $73.9, $74.35, $72.79
02/20/2018, $73.72, 916103, $72.81, $73.86, $72.75
02/16/2018, $73.28, 616011, $73.3, $73.8, $72.85
02/15/2018, $73.36, 825207, $72, $73.61, $71.3455
02/14/2018, $71.45, 824979, $68.58, $71.62, $68.44
02/13/2018, $69.25, 414475, $68.19, $69.32, $67.29
02/12/2018, $68.44, 797519, $68.17, $68.71, $67.31
02/09/2018, $67.48, 1260694, $68.41, $69.31, $65.48
02/08/2018, $67.69, 1011166, $69.65, $69.65, $67.67
02/07/2018, $69.65, 687982, $69.58, $70.62, $69.13
02/06/2018, $69.66, 919761, $67.79, $69.99, $66.3
02/05/2018, $69, 921946, $69.99, $71.56, $68.99
02/02/2018, $70.92, 594238, $71.59, $72.05, $70.62
02/01/2018, $72.19, 828580, $72.04, $72.82, $71.9
01/31/2018, $72.68, 759116, $73.29, $73.3, $72.19
01/30/2018, $72.93, 836805, $72.41, $73.49, $71.85
01/29/2018, $72.67, 515451, $73.5, $73.71, $72.5
01/26/2018, $73.5, 834145, $73.61, $73.99, $73
01/25/2018, $73.18, 983737, $73.94, $74.03, $72.88
01/24/2018, $73.42, 870043, $74.48, $74.83, $72.961
01/23/2018, $74.48, 1777439, $72.83, $74.74, $72.83
01/22/2018, $72.85, 1626634, $71.36, $73.19, $70.75
01/19/2018, $71.46, 2175943, $70.16, $71.55, $69.51
01/18/2018, $69.95, 3930047, $72.54, $74.88, $69.88
01/17/2018, $66.7, 1690889, $65.6, $66.84, $65.03
01/16/2018, $65.29, 1203812, $66.53, $67.01, $65.04
01/12/2018, $65.93, 815024, $65.95, $66.75, $65.58
01/11/2018, $65.79, 868265, $64.54, $65.88, $64.09
01/10/2018, $64.57, 426191, $64.34, $64.62, $63.78
01/09/2018, $64.53, 524915, $64.48, $64.69, $63.94
01/08/2018, $64.4, 760161, $63.69, $64.7, $63.195
01/05/2018, $63.65, 657384, $63.32, $63.73, $63.04
01/04/2018, $63, 844506, $62.36, $63.73, $62.36
01/03/2018, $61.94, 832930, $61.3, $62.18, $61.17
01/02/2018, $61.16, 1174306, $60.91, $61.5, $60.45
12/29/2017, $60.77, 607064, $61.33, $61.5709, $60.72
12/28/2017, $61.24, 795439, $60.52, $61.3, $60.52
12/27/2017, $60.34, 1447095, $59.89, $60.665, $59.4
12/26/2017, $60.06, 336647, $59.78, $60.23, $59.64
12/22/2017, $60, 1405763, $60, $60.12, $59.655
12/21/2017, $60.05, 764594, $59.75, $60.2, $59.49
12/20/2017, $59.46, 609617, $59.68, $59.9995, $59.395
12/19/2017, $59.85, 849408, $60.42, $60.66, $59.8
12/18/2017, $60.57, 749464, $60.93, $61.47, $60.46
12/15/2017, $60.46, 1578406, $60.2, $60.74, $60
12/14/2017, $60.13, 503195, $60.9, $61.32, $60.11
12/13/2017, $60.8, 724875, $60.74, $61.59, $60.58
12/12/2017, $60.55, 942445, $60.77, $61.16, $60.39
12/11/2017, $61.44, 734372, $61.84, $61.96, $61.345
12/08/2017, $61.7, 604438, $62.75, $62.82, $61.63
12/07/2017, $62.31, 845762, $61.67, $62.56, $61.5
12/06/2017, $61.52, 1370456, $61.33, $61.97, $60.83
12/05/2017, $61.53, 1246787, $61.52, $62.23, $61.25
12/04/2017, $61.61, 1271421, $63.3, $63.3, $60.94
12/01/2017, $62.64, 1259806, $63.48, $63.73, $61.04
11/30/2017, $63.68, 930885, $62.23, $63.86, $62.04
11/29/2017, $62.26, 2178582, $65, $65.13, $60.81
11/28/2017, $65.69, 657585, $65.55, $65.97, $65.3
11/27/2017, $65.46, 504829, $65.83, $66.225, $65.44
11/24/2017, $65.77, 158834, $65.34, $65.82, $65.06
11/22/2017, $65.1, 497067, $65, $65.42, $64.59
11/21/2017, $65.03, 682007, $65.6, $65.8, $64.9
11/20/2017, $65.37, 838829, $65, $65.85, $64.82
11/17/2017, $65.12, 737422, $65.29, $65.34, $64.66
11/16/2017, $65.2, 717528, $63.56, $65.23, $63.56
11/15/2017, $63.92, 628630, $64.08, $64.19, $63.42
11/14/2017, $64.28, 412001, $64.33, $64.655, $64.1
11/13/2017, $64.58, 739725, $64.37, $64.695, $64.09
11/10/2017, $64.79, 564044, $64.37, $64.8796, $64.19
11/09/2017, $64.66, 1010697, $64.59, $64.79, $63.79
11/08/2017, $65.04, 894103, $65.18, $65.31, $64.74
11/07/2017, $65.13, 1257138, $65.41, $65.61, $64.84
11/06/2017, $65.5, 910259, $65.69, $65.85, $65.01
11/03/2017, $66.25, 1012320, $66.5, $66.63, $65.4
11/02/2017, $66.45, 1132081, $65.82, $67.12, $65.54
11/01/2017, $65.81, 1529679, $66.88, $66.88, $65.11
10/31/2017, $66.45, 970077, $66.39, $66.9472, $66.13
10/30/2017, $66.16, 1405543, $66.12, $66.335, $65.31
10/27/2017, $66.43, 2452445, $64.92, $66.52, $64.51
10/26/2017, $64.67, 4077610, $63.99, $65.4, $62.73
10/25/2017, $60.09, 2246288, $61, $61.39, $59.95
10/24/2017, $61.09, 1269577, $60.85, $61.65, $60.57
10/23/2017, $60.76, 1031532, $60.68, $61.1, $60.47
10/20/2017, $60.72, 735702, $60.45, $61.13, $60.24
10/19/2017, $60.12, 1087656, $60.02, $60.42, $59.82
10/18/2017, $60.64, 655373, $60.26, $60.84, $60.12
10/17/2017, $60.26, 749678, $59.88, $60.32, $59.18
10/16/2017, $60.02, 766408, $60.18, $60.35, $59.95
10/13/2017, $60.04, 1405971, $59.79, $60.14, $59.56
10/12/2017, $59.58, 880905, $59.41, $59.82, $59.16
10/11/2017, $59.33, 1900965, $58.64, $59.36, $58.4
10/10/2017, $58.98, 789774, $58.78, $59.14, $58.54
10/09/2017, $58.58, 2362941, $58.28, $58.64, $58
10/06/2017, $58.32, 547330, $57.55, $58.39, $57.24
10/05/2017, $57.75, 858731, $57.34, $57.92, $57.03
10/04/2017, $57, 292371, $56.64, $57.02, $56.33
10/03/2017, $56.64, 404512, $56.37, $56.67, $56.28
